 0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89
腑巢二十三穴之十五穴（右邊） 0.2604473 -0.2629715 0.09552967 -0.048654847 0.23992659 0.19982047 0.30967188 0.3321061 -0.21655332 0.26442754 0.44620776 -0.094176434 0.27141145 0.00913026 0.051916596 0.30945966 0.051079083 0.08992353 -0.12621346 -0.63838804 0.37026376 -1.8892299 0.032157402 -0.26511654 0.18187995 0.042960566 -0.30870664 0.36594006 0.042586625 0.2057859 0.109740734 -0.43804094 -0.687059 0.23316829 0.3042513 -0.3659657 -0.22449441 0.25836715 -0.49105564 -0.4852041 -0.12897049 0.06518577 -0.35804206 -0.3322642 0.24581505 -0.22606458 -0.9729012 0.22158977 -0.475282 -0.010346862 -0.48752058 -0.07991397 0.5809716 0.5489961 0.3077876 -0.109177046 -0.8134302 -0.638386 0.40327135 -0.083637215 0.1573251 -0.057795856 -0.035762787 0.46337217 0.04966649 -0.32069814 -0.18161243 0.005877855 0.1559432 0.07524759 0.035650197 -0.07018722 0.21749213 -2.5931022 0.4348037 -0.23438388 -0.09916582 0.2665158 -0.0031398337 0.38027734 0.014194229 -0.24795052 0.098673254 0.013597308 -0.5627197 -0.027722226 0.37546125 0.31676304 -0.2121173 -0.33164975
腑巢二十三穴之十六穴（左邊） 0.18050441 -0.21603808 0.0636163 -0.19559318 0.5030003 -0.08753126 0.1825264 0.3432634 -0.26502955 -0.02060028 0.2575348 -0.29728347 -0.08119168 -0.042510394 -0.07596634 0.18229432 0.11294268 0.048702076 -0.035006914 -0.67707217 0.08800278 -1.9576486 0.121438324 -0.33508176 -0.17695445 0.030316021 -0.20225152 0.29067558 0.025536718 0.21849805 0.035524264 -0.5155931 -0.63625515 0.308251 0.46447012 -0.18577072 -0.29696319 0.3275736 -0.39449197 -0.6350451 -0.21579836 -0.15650615 -0.28804994 -0.2493665 -0.031838648 -0.254755 -1.0232897 -0.073318586 -0.065643385 0.07853168 -0.09114513 -0.2877829 0.73350734 0.38929245 0.19414386 -0.14510764 -0.6643809 -0.6770709 0.28777874 0.09471249 0.19999109 -0.118020125 0.22775155 0.642154 -0.08100795 -0.18909073 -0.00673667 -0.033768483 0.17594649 0.18643667 0.08938385 -0.15944692 0.28007123 -2.6356654 0.57189214 -0.29300416 -0.07736224 0.34231457 0.034318175 0.7941724 0.09051309 -0.20308742 0.012120931 0.22450505 -0.5673374 0.07057018 0.5628258 0.1861245 -0.2698004 -0.18884484
腑巢二十三穴之十七穴（左邊） 0.38073102 -0.052453756 0.114216864 0.095279396 0.42728105 0.3053501 0.26266518 0.61214626 -0.047636975 -0.21758847 0.18943794 -0.02693183 0.017252509 0.064768724 0.045025792 0.26318526 0.23669879 0.32031325 0.19097802 -0.84259665 0.1674651 -1.8709992 0.08159676 -0.3647306 0.16740519 -0.050166246 -0.16892514 0.38901457 0.17142552 0.2878495 0.19582438 -0.42484063 -0.33146206 0.28921556 0.44681743 -0.20706509 -0.3090166 0.35640422 -0.46223924 -0.54697204 -0.23557128 0.017608827 -0.3369844 -0.32037538 -0.05544936 0.044860426 -0.9434953 -0.10117294 -0.2942425 0.16165037 -0.4674834 -0.13460341 0.5098448 -0.096050374 0.08031384 0.18750599 -0.63053024 -0.8425967 0.26156282 -0.0151519375 -0.16026738 0.20721227 0.14527106 0.4775516 0.06726368 -0.2227732 -0.06791312 0.15403083 0.0308947 0.14329444 0.33534008 0.059986196 0.30463928 -2.6488278 0.49254093 -0.318812 -0.44154423 0.36937842 0.04434331 0.59659123 -0.27268264 -0.23420686 0.042611223 -0.052085564 -0.3613917 -0.18164575 0.2992605 0.23039289 -0.29152623 -0.103351936
腑巢二十三穴之十八穴（左邊） 0.23519388 -0.1889422 0.13373491 0.16759273 0.10509987 0.04314561 0.32895693 0.548459 -0.05682415 -0.012559833 0.11902283 0.15485813 -0.07822272 -0.07094573 -0.051466376 0.32899743 0.15031844 0.16074815 -0.0065970332 -0.60829115 0.30439323 -1.8226048 -0.18774904 -0.47171623 -0.08732153 0.11636547 -0.13082193 0.48157075 -0.15066826 0.0412881 -0.12782902 -0.57281184 -0.5381367 0.07490992 0.19337007 -0.118704766 -0.065220445 0.47332686 -0.5842791 -0.8305279 -0.38833123 -0.08237031 -0.36997992 0.0069158743 -0.15287516 -0.35375524 -0.87911975 -0.01242223 -0.1883132 0.38221547 -0.23169585 -0.3232227 0.7082885 0.43183106 0.04166368 -0.024586739 -0.59316605 -0.60828817 0.40963003 -0.04330739 0.15335247 0.12993236 0.040268134 0.4482417 0.18113658 -0.33136523 -0.12546211 0.074564315 0.024066994 0.16691618 0.36405876 0.039957236 0.4503788 -2.5525196 0.48991242 -0.46223953 0.19110923 0.45534325 0.077088095 0.6300864 -0.060283195 -0.20195787 -0.40620643 -0.14532618 -0.06264434 -0.1520237 0.4110836 0.33265 -0.44749728 -0.35099354
腑巢二十三穴之十九穴（左邊） 0.36450583 -0.045878742 0.013956249 -0.15890574 0.13059543 -0.08615054 0.27153313 0.49510816 -0.13939439 -0.20278278 0.099848166 0.2868293 -0.3702075 -0.08563276 0.02684383 0.2718272 0.3073295 -0.023572054 0.17622793 -0.7938496 -0.0066907895 -1.8408813 -0.053514224 -0.5516207 0.1891954 -0.13761635 -0.15229455 0.36093482 0.18854496 -0.02433395 0.16970414 -0.43998995 -0.6897176 0.20961341 0.5997066 0.05418161 -0.21294917 0.54818594 -0.27314037 -0.864904 -0.43010834 0.1711685 -0.38551572 -0.21640983 -0.26587415 -0.48681903 -1.2008542 0.0192959 -0.20298515 0.0924418 -0.02286725 -0.15270618 0.6091161 0.1814519 0.32624778 -0.113942474 -0.62826824 -0.7938475 0.3267668 0.06270702 0.25257522 0.07441061 0.21262182 0.66276467 0.15053594 -0.26721495 -0.09828028 0.16857718 0.2889814 0.35441458 -0.25664356 0.13262002 0.5069569 -2.7268348 0.27535182 -0.52106065 -0.063895255 0.54049593 -0.14942794 0.92051905 0.07711315 -0.28706083 -0.06708628 0.15633734 -0.40725848 0.06664783 0.31690148 0.27187836 -0.4994923 -0.30110496
腑巢二十三穴之二十穴（右邊） 0.30304676 -0.17957897 -0.00078615674 -0.23688707 0.43845055 0.20830414 0.2889539 0.7626443 -0.09286483 0.11662512 0.1458471 -0.13336141 0.023767667 -0.20861444 0.023697324 0.28886268 0.0592859 -0.13928506 -0.19670549 -0.6544154 0.08401383 -2.173159 0.35105962 -0.3182089 0.14761376 -0.08917632 -0.18729243 0.2633966 -0.1810146 -0.042167377 -0.1293094 -0.8104292 -0.35003626 -0.21288468 0.4156407 -0.2052193 -0.27693614 0.3276933 -0.39526606 -0.69826794 -0.27609584 -0.04120409 -0.46448007 -0.2786852 -0.15498593 -0.11469486 -0.796572 0.30224368 -0.166067 0.16182847 -0.36331114 -0.22926246 0.78488666 0.22711383 0.39822397 0.10013376 -0.47655082 -0.6544144 0.18411244 0.0050726756 0.3941682 0.18011343 0.058241434 0.773774 -0.04824447 -0.28729662 -0.11961721 0.37916473 0.13875833 0.15718272 0.2130344 0.017762793 0.33542818 -2.9719822 0.27160555 -0.344386 0.024681196 0.29510942 -0.08497854 0.46900403 -0.30694902 -0.35521537 0.04077547 0.12748425 -0.35001498 -0.14178088 0.32102424 0.28639898 -0.3370516 -0.26646972
腑巢二十三穴之二十一穴（右邊） 0.29178056 -0.4692317 0.3507508 0.0362739 0.24699755 -0.050527055 0.25546378 0.48041368 -0.19594523 -0.07982124 0.26891822 -0.15866107 -0.00082038314 -0.031929173 0.06954867 0.25548318 0.16433306 -0.004460531 -0.40672213 -0.8414785 0.20884621 -2.0373852 -0.18847449 -0.3628424 -0.015438965 0.0131849935 0.020331744 0.17122905 0.11970113 0.27142033 -0.20345208 -0.26933917 -0.33105937 0.027404457 0.29773176 -0.4873066 -0.06666957 0.36699566 -0.5326813 -0.86794996 -0.27498022 0.02977214 -0.13571507 -0.32684723 0.00084650575 -0.0012003989 -0.9618209 0.0035658437 -0.30325982 0.18588218 -0.13280714 0.0042688455 0.6316532 0.3145836 0.30553713 0.10464602 -0.61498135 -0.8414761 0.27752143 -0.05226001 -0.057043996 -0.025645481 0.11916804 0.42050552 0.26312643 -0.24954002 -0.08678108 -0.12432333 -0.07688546 0.29835033 -0.026015371 -0.32691413 0.3476092 -2.8160033 0.42970583 -0.36055788 0.09284532 0.33706617 -0.16674043 0.60634536 -0.12289834 -0.16610128 0.028396584 -0.08593508 -0.343594 -0.20660646 0.39329186 0.25037664 -0.34411344 -0.49074742
腑巢二十三穴之二十二穴（右邊） 0.4418215 -0.39241704 0.25829878 -0.105167136 0.34897488 0.09017849 0.15555602 0.61645484 -0.033938028 -0.18608111 0.2368937 -0.03010091 -0.1489449 -0.13336614 0.07237201 0.15540494 0.029345887 -0.016353901 -0.19357625 -1.0238708 0.3291956 -1.9184991 0.15739359 -0.5074755 0.22958118 -0.195809 0.0031129548 0.33839327 -0.12125297 0.07411934 0.2770948 -0.5029553 -0.49321106 -0.14632665 0.29451314 -0.23838046 -0.20781751 0.519837 -0.2919028 -0.7326201 -0.47146538 0.014732155 -0.4457015 -0.3646739 0.35119787 -0.12342327 -0.8740637 -0.17580582 -0.18449256 0.17331275 -0.19376493 -0.17648107 0.28544548 0.29982713 0.42152542 0.021949904 -0.61510766 -1.0238686 0.26118994 0.10761433 0.051612947 -0.15299194 0.2619134 0.62107706 0.048061136 -0.14465687 0.18185131 0.54025114 0.13408142 0.15366796 0.22310938 -0.022849418 0.5326653 -2.5462244 0.3056344 -0.5416613 -0.13041958 0.47864723 -0.03524678 0.5352143 0.08635474 -0.28584552 0.23291129 -0.025459195 -0.087449715 -0.0945813 0.23084556 0.14192241 -0.536083 -0.2826881
腑巢二十三穴之二十三穴（右邊） 0.47123504 -0.28656888 0.055041935 0.13149567 0.27814883 0.350489 0.32038695 0.55021304 -0.35267374 0.10038694 0.44074258 0.12785771 -0.22289853 -0.030853365 0.047531478 0.3204109 0.192773 0.04720036 0.112901375 -0.824124 0.44016314 -1.8577112 0.31019256 -0.38605747 0.08806261 0.020737039 -0.2303475 0.3291711 -0.07605635 0.37267798 0.01340716 -0.6892091 -0.4519903 0.29258838 0.40993187 -0.17671527 -0.4829628 0.37540758 -0.42905548 -0.9187832 -0.21881615 0.18316014 -0.40191948 -0.36062843 -0.23153725 -0.36519235 -0.94291127 -0.103204265 -0.1137032 0.28927246 -0.14428528 -0.22537892 0.5029464 0.2814528 0.16545162 0.07664976 -0.7515208 -0.82412326 0.42874327 -0.1153162 0.2873178 -0.11223782 0.21108855 0.4087286 0.26106682 -0.32352823 0.09810708 0.2572886 0.18924649 0.15434082 0.18157005 -0.096969485 0.3119936 -2.5055099 0.65577614 -0.33050206 -0.26054946 0.39518863 -0.071812764 0.55768234 -0.047736064 -0.34284872 -0.028611137 0.09916136 -0.46741235 -0.14652424 0.54459155 0.32473844 -0.29842114 -0.23752743
分枝上穴 -0.18536888 0.17501251 0.0006658453 0.12903887 0.3193098 0.44379714 0.28654048 0.013884211 0.35743746 -0.049490094 -0.35975033 0.43454716 -0.40805918 0.4399127 -0.3917835 0.28629494 -0.27035853 0.45452598 -0.02387599 -1.2481842 -0.044282883 -2.038467 0.3985257 -0.13707647 0.5974464 0.10359554 0.286854 -0.018895878 0.02904526 -0.4675544 -0.15464804 -0.23119012 -0.054959994 0.5191176 -0.3916623 -0.062705114 -0.5753293 0.14233793 -0.34539738 0.030103108 -0.16976814 -0.38438475 0.05924596 0.084011644 -0.46902475 0.04646466 -0.18034211 -0.23283704 -0.17195953 0.14176208 -0.32782334 -0.03889118 0.19839443 0.3228159 -0.35724154 0.13600683 0.17340907 -1.2481816 -0.12724513 0.10143117 -0.07684474 0.21000667 0.3116733 -0.5805548 0.30624533 -0.28799266 0.2883298 0.48295215 -0.5351304 -0.5072019 -0.4669715 -0.07322691 0.15659104 -2.4630334 0.23968558 -0.15455122 0.50236815 0.12568988 0.11825434 -0.004514986 0.20814337 0.06335965 0.44317967 -0.109836936 0.25544086 0.090318985 -0.36213717 0.28416744 -0.15964285 -0.5049109
狐臭 -0.20075382 0.30136907 -0.029248195 -0.24102952 -0.053778682 0.15213206 -2.4117873 -0.15955834 0.14057669 0.21174455 -0.26557785 0.38975498 -0.3306523 0.26845145 -0.26269776 -2.4116962 -0.34544107 0.21827601 -0.4924431 -0.14014743 1.6638048 -0.0648412 0.39699423 -0.16409893 0.4675554 -0.1635762 0.2428368 -0.21751288 -0.2139174 -0.42251173 -0.41257456 0.12460655 0.20633216 0.471982 -0.3664462 -0.15778919 -0.38376677 0.16647102 -0.43788812 0.00023745553 -0.18024895 -0.47978184 0.41755828 0.3354918 -0.35031962 0.15773061 -0.05954351 -0.11313107 -0.28722325 0.17750102 -0.13857016 -0.1917228 0.5376864 0.36919555 -0.043254234 0.1796753 -0.17192845 -0.14014843 -0.077119075 0.1169209 0.06121397 0.11093554 -0.123095825 -0.516405 0.10068183 2.4130678 0.26951382 0.5179395 -0.29177168 -0.2869329 -0.2529716 -0.14195482 0.1694485 -0.16976805 -1.1284674 -0.16682401 0.38243046 0.15783776 0.22717619 0.524778 -0.13454239 -0.023343453 0.13304079 -0.29906902 0.28494 0.060438264 -0.4982277 -2.4170344 -0.16768162 -0.40458238
瘋狗咬傷 0.30120268 0.69287676 0.023834534 -0.10962375 -0.13831685 0.4509851 -2.8696074 -0.008587096 0.0672521 0.006693428 -0.4089383 0.40073866 -0.42714298 -0.16670556 0.07544152 -2.8693357 0.08878255 0.04040939 0.14460075 -0.4010499 1.3880811 0.07344479 0.23070413 -0.61690295 0.10281942 0.03668879 0.11560162 -0.31581065 -0.29174376 -0.6815146 -0.2901703 -0.03072855 0.0721783 0.8686658 -0.42460564 -0.22123167 -0.5168576 0.6019108 -0.84554005 -0.33658564 -0.53525424 -0.3372664 0.42429876 0.019384058 -0.39311376 0.07659868 -0.4046523 -0.35900462 -0.3277879 0.25704247 -0.52644265 -0.1248821 0.88281566 0.42390278 -0.35134605 0.0027908671 0.2315285 -0.40104824 -0.22660224 0.13159373 0.18015309 -0.17104708 -0.29672062 -0.10615396 0.18994512 2.8732429 0.12299122 0.3542213 -0.5848143 -0.18436706 -0.27280796 0.1518772 0.545683 0.021660106 -0.7943331 -0.54763925 0.3849067 0.6418845 0.52036166 0.50041646 -0.23299521 0.11347658 0.33948597 -0.46103376 0.011951202 0.14870146 -0.35326222 -2.873841 -0.5272476 -0.5829867
小便痛 0.23393323 0.117679946 0.17985651 0.05912775 -0.06230317 0.3878666 -2.5505214 0.26959792 0.058174342 0.18035406 -0.548143 0.44925734 -0.17870747 -0.09496458 -0.36461952 -2.549584 0.050254 0.23611644 -0.08237294 -0.5498852 1.2659191 -0.175041 0.3042449 -0.7154513 0.15187488 -0.07842321 0.12614468 -0.20955133 -0.30708817 -0.5801693 -0.21682915 -0.08885518 -0.11041522 0.5328036 -0.43519014 -0.6185812 -0.5601983 0.7174617 -0.799948 -0.5016487 -0.6927016 -0.4480862 0.24943134 0.21612401 -0.22026438 0.014552588 -0.5661296 -0.48454118 -0.36619255 0.26383722 -0.5508055 -0.07478127 0.74889344 0.26540053 -0.2062607 -0.063838415 0.04082454 -0.5498835 -0.16810358 0.3086355 -0.26324502 0.1552379 0.07350819 -0.34586582 -0.09494554 2.5630848 0.17525949 0.40211862 -0.18777004 -0.29510155 -0.3633935 -0.09283934 0.71087974 -0.13103795 -0.6749177 -0.7151925 0.33157483 0.705092 0.3358815 0.29871222 0.16472772 0.049776983 0.19144437 -0.39468393 0.24963129 0.13057496 -0.39989704 -2.5548398 -0.70896274 -0.4325555
血淋 -0.47477093 0.16396801 -0.14467774 -0.25027916 0.14932466 0.64017665 -2.7685633 -0.17275994 -0.097578466 0.017193913 -0.38670808 0.47404584 -0.36988798 0.015089477 -0.2604112 -2.7683294 -0.21289945 0.3002547 0.021893647 -0.11826685 1.5170772 0.29202837 0.47476166 -0.3441427 0.16491912 -0.33495525 0.18983202 -0.32474667 -0.3919254 -0.5503579 -0.04918153 0.07082036 0.030413834 0.22503994 -0.7798905 -0.052052494 -0.5094439 0.3391715 -0.4767022 -0.14686492 -0.33044517 -0.3522521 0.36303017 0.36538684 -0.26569787 -0.12407622 -0.13631827 -0.5442367 -0.21743263 0.21157701 -0.534762 0.19741106 0.596635 0.26456958 -0.05997624 -0.055896446 -0.04928249 -0.11826749 -0.31021604 0.04554342 0.0034203543 0.07953531 0.08394921 -0.24318914 -0.070785895 2.780401 0.06494877 0.16148838 -0.3173368 -0.0608355 -0.4977131 -0.1820305 0.3269913 -0.012140698 -0.7571945 -0.32675818 0.37194306 0.35501304 0.42012492 0.17359792 -0.03014849 0.27706558 0.4627213 -0.03239369 0.12447008 0.19586441 -0.3226775 -2.782784 -0.32616174 -0.33683738
全身發悻 -0.29380634 0.13486534 -0.034373596 0.027696548 0.27702454 0.3134253 -2.759444 0.11652777 0.19971189 -0.17149095 -0.35384676 0.2838568 -0.31411773 0.05768493 -0.6294674 -2.759718 0.0019045474 0.08809452 -0.20813553 -0.45858747 1.5709001 -0.063406244 0.3005608 -0.4623913 0.1570698 -0.00936021 0.16490193 -0.14609289 -0.40362933 -0.38211495 -0.21386811 -0.14944515 -0.14968763 0.63030285 -0.373613 -0.4871565 -0.44416198 0.46221274 -0.5134667 -0.12151247 -0.46697238 -0.075381026 0.21685643 0.29814455 -0.4859638 0.28239018 -0.09765948 -0.033385057 -0.081258565 0.09743595 -0.29354364 -0.07496095 0.3321237 0.2609554 -0.062308937 0.030615931 -0.035034645 -0.45858663 -0.5333634 0.001117179 0.0015864137 0.115950145 -0.013812993 -0.35465047 0.35025194 2.75127 0.36138242 0.0953692 -0.3266487 -0.24403746 -0.5203276 0.036707647 0.47003925 -0.14319144 -0.6803147 -0.47046095 0.2888472 0.4648506 0.33109578 0.13992582 -0.15619737 0.16031356 0.11702594 -0.29826653 0.00049067603 0.07423481 -0.33414644 -2.7617173 -0.47414485 -0.39445364
瓦斯中毒 -0.28569272 0.23070352 -0.0841911 0.18706186 0.21822749 0.41191217 -2.5072243 -0.1370108 0.08328624 0.18734416 -0.60831505 0.4951004 -0.17275561 0.11428383 -0.35233665 -2.5064545 -0.15892948 0.14233845 0.08544026 -0.44254836 1.5697937 -0.17262065 0.12297162 -0.5021181 0.22046462 -0.016000506 0.10689526 -0.30188516 -0.2556618 -0.35758623 0.010396474 -0.3021284 0.074397266 0.56412625 -0.52226985 -0.28744414 -0.43973327 0.50489134 -0.45608824 -0.06601134 -0.49679044 -0.37602443 0.32338014 0.49854836 -0.31304556 -0.03535741 -0.3726892 -0.5779231 -0.35217813 0.23657958 -0.074379325 -0.08699753 0.45611104 0.19425325 -0.32934904 0.14730427 -0.041415684 -0.44254842 -0.27753413 0.10035373 -0.07074956 -0.06554537 -0.01353926 -0.3081052 0.00082703447 2.5399756 -0.12120847 0.40572885 -0.4494663 -0.10785579 -0.46278885 -0.0062445677 0.504804 -0.16592073 -0.47431153 -0.50563014 0.580766 0.48990846 0.18301216 0.28742474 0.021713853 0.049237646 0.37986314 -0.22414991 0.2081683 0.2206538 -0.2049909 -2.5333543 -0.5031334 -0.43626857
分枝下穴 -0.47350192 0.17251985 -0.14149265 0.17548692 0.54275185 0.4325707 0.41966242 -0.008824665 0.06978209 0.06348714 -0.22687083 0.23137973 -0.2578668 0.35578385 -0.09189952 0.41954973 -0.14872035 0.41178897 -0.18052055 -0.914919 -0.26748773 -1.9426851 0.24382143 -0.15532179 0.3460674 -0.11104487 0.22067636 0.028196974 -0.053037148 -0.29745865 -0.32701656 -0.2361269 -0.3280757 0.3908882 -0.11338275 -0.092481494 -0.662732 0.13329032 -0.41489136 -0.2817501 -0.080565065 -0.42732763 -0.015464967 0.37749276 -0.58464015 -0.14675854 0.030829422 -0.6648621 -0.3486012 0.08913572 -0.36066946 0.071722694 0.48675293 0.28324777 -0.18556997 0.18628703 0.02900749 -0.91491634 -0.1983119 0.34444335 -0.095833726 0.39144406 0.2471353 -0.5717546 0.052075073 -0.41837987 0.023579152 0.3809415 -0.36889148 -0.11726553 -0.4617675 -0.31300998 0.08448719 -2.2255452 -0.01327983 -0.08574226 0.41158298 0.21056034 0.15734382 0.2228857 0.2692321 0.071465105 0.24026376 -0.28768274 0.28256088 0.17082076 -0.30390087 0.41709724 -0.07564407 -0.3260983
分枝中穴 -0.19030783 0.2251228 -0.06691642 0.2559498 0.036140114 0.5100534 0.23688059 0.15399335 0.2978677 -0.01401742 -0.24923067 0.03386284 -0.2007094 -0.04777794 -0.29662478 0.23694281 0.010279233 0.34221107 -0.611743 -0.77995324 -0.24201398 -1.9387193 0.19495499 -0.13622259 0.5335998 -0.0005609611 0.35067302 0.06815729 -0.1804874 -0.35412952 -0.34276786 -0.064700514 -0.22992285 0.6887788 -0.32202178 -0.55372554 -0.3911986 0.13705337 -0.7662675 0.06978254 -0.12753795 -0.2632542 0.006245767 0.57283103 -0.5858501 0.21129873 -0.07924212 -0.25167254 -0.06738822 0.2298388 -0.2979005 -0.19585347 0.6512199 0.5783728 -0.10093486 -0.078177005 0.12622549 -0.7799491 0.030450102 0.23402919 -0.21444578 0.26001766 0.2280415 -0.54815817 0.035427403 -0.22901487 0.1453368 0.31071332 -0.483876 -0.17956424 -0.6297235 0.15927471 0.1316413 -2.320944 0.042591766 -0.13254398 0.7500033 0.12928118 0.5517129 0.27412918 0.031056544 0.016869595 0.4957211 -0.29560128 0.46478772 -0.11425421 0.00010587534 0.2301549 -0.13002586 -0.0026297187
五形穴之水府穴 0.5448534 0.06466924 -0.1705744 -0.23594324 -0.5301892 0.46467143 0.028748926 0.27165112 0.3180257 0.2633957 -0.48449883 -0.30124637 -0.13510562 -0.19264293 0.25729862 0.029088756 0.41979986 0.123036124 -0.24426419 -1.345746 0.045702126 -2.458032 -0.12691522 -0.6766992 0.14419882 -0.36275864 0.37968802 0.3068655 0.11433333 -0.23810574 0.020721365 -0.47559983 -0.3132933 0.048584636 -0.13091585 0.55239534 0.19971062 0.6606832 -0.12077928 -0.38870767 -0.6143583 -0.3163932 -0.13730495 -0.10947408 -0.3881856 -0.38698298 -0.09105404 0.12570031 -0.2149853 0.08312884 -0.13176417 -0.26860842 -0.30565602 -0.37721288 -0.24243315 -0.12365362 0.27936584 -1.345745 0.4212551 -0.021765372 -0.008468926 0.26955175 -0.16075338 0.21774873 0.3876507 -0.018891798 -0.26468268 -0.027918585 0.48926586 -0.1679201 -0.19807415 0.14490497 0.61088985 -2.834316 0.6823898 -0.60941374 -0.022882495 0.70836985 -0.4677976 0.31620124 0.009737997 0.23189436 -0.16062483 0.0036243761 -0.016485648 -0.051929936 -0.15390873 0.024672158 -0.5976087 -0.2947257
上腎孟炎 0.2999704 -0.25604287 -0.05770802 0.115201175 -0.32856497 -0.04281002 -2.7395835 0.24914011 -0.085719556 0.26545587 -0.2865946 -0.3654973 0.44189522 -0.14952439 0.2952856 -2.7384486 0.0059116418 0.30206928 -0.31864855 -0.1891965 1.2576786 0.2656954 -0.34716442 -0.3183189 -0.01314796 -0.47176772 0.17014956 0.041191254 0.25573185 -0.23743469 -0.16468729 -0.12438543 -0.191909 0.41587684 -0.3163405 0.44172794 0.0032575317 0.32031727 -0.31890112 -0.18336156 -0.36464354 -0.1778055 0.36310366 0.2837624 -0.21502307 0.035352476 -0.2360711 0.43897954 0.24831156 0.27939254 0.124126054 -0.0764209 -0.05296666 -0.37692335 -0.0987548 0.20333491 -0.061226867 -0.1891974 0.64255613 -0.26413468 -0.3148624 0.2369483 -0.27600813 0.35495967 -0.0016777158 2.773082 -0.0943246 -0.012029855 0.2523099 -0.19520642 -0.5727085 0.012443604 0.34287724 0.25288436 -0.65484494 -0.33723044 -0.018292233 0.32350937 -0.47483104 0.13602088 -0.1567319 0.36856124 -0.031633865 0.039916433 0.053782523 0.059963483 0.046248723 -2.7592108 -0.35333076 -0.47654486
